# wall_epoch time rank loops bip2 bip3 fires ones nofires graph_nodes nhot pending_actions graph_edges local_pending incoming_pending outgoing_pending global_physical_msgs nTickSend nFullSend
1777798225 0.516667 3 0 34800 12034 10687 622 725 7285 131 130 7410 45 130 56 1886 1867 19
1777798225 0.516667 3 0 34950 12083 10736 622 725 7342 42 41 7434 8 41 65 1895 1876 19
1777798225 0.533333 3 0 35100 12137 10774 626 737 7373 450 449 7466 8 449 36 1903 1884 19
1777798225 0.533333 3 0 35250 12189 10810 630 749 7391 300 299 7502 51 299 52 1912 1893 19
1777798225 0.533333 3 0 35400 12256 10877 630 749 7431 150 149 7504 97 149 125 1921 1902 19
1777798225 0.533333 3 0 35550 12305 10910 634 761 7490 131 130 7549 0 130 0 1930 1911 19
1777798225 0.533333 3 0 35700 12341 10946 634 761 7538 486 485 7600 4 485 34 1938 1919 19
1777798225 0.533333 3 0 35850 12398 10980 645 773 7581 336 335 7656 29 335 45 1947 1928 19
1777798225 0.533333 3 0 36000 12433 11002 649 782 7602 186 185 7692 49 185 66 1954 1935 19
1777798225 0.533333 3 0 36150 12470 11023 653 794 7633 36 35 7745 75 35 108 1962 1943 19
1777798225 0.550000 3 0 36300 12499 11052 653 794 7668 872 871 7796 8 871 19 1973 1954 19
1777798225 0.550000 3 0 36450 12547 11100 653 794 7711 722 721 7827 48 721 63 1982 1963 19
1777798225 0.550000 3 0 36600 12575 11124 657 794 7730 572 571 7879 71 571 97 1989 1970 19
1777798225 0.550000 3 0 36750 12641 11174 661 806 7777 422 421 7893 120 421 122 1998 1979 19
1777798225 0.550000 3 0 36900 12681 11214 661 806 7820 272 271 7944 137 271 150 2006 1987 19
1777798225 0.550000 3 0 37050 12721 11254 661 806 7877 122 121 7981 178 121 191 2015 1996 19
1777798225 0.550000 3 0 37200 12765 11298 661 806 7932 172 171 8015 26 171 32 2024 2005 19
1777798225 0.550000 3 0 37350 12814 11347 661 806 7987 86 85 8048 51 85 59 2033 2014 19
1777798225 0.550000 3 0 37500 12861 11394 661 806 8029 161 160 8113 20 160 59 2042 2023 19
1777798225 0.550000 3 0 37650 12890 11423 661 806 8067 11 10 8156 68 10 68 2051 2032 19
1777798225 0.566667 3 0 37800 12930 11463 661 806 8105 352 351 8198 15 351 39 2063 2044 19
1777798225 0.566667 3 0 37950 12991 11520 665 806 8154 202 201 8238 68 201 79 2072 2053 19
1777798225 0.566667 3 0 38100 13022 11551 665 806 8169 52 51 8277 92 51 108 2081 2062 19
1777798225 0.566667 3 0 38250 13042 11571 665 806 8217 1146 1145 8345 0 1145 0 2091 2072 19
1777798225 0.566667 3 0 38400 13118 11643 669 806 8253 996 995 8340 64 995 98 2099 2080 19
1777798225 0.566667 3 0 38550 13169 11694 669 806 8290 846 845 8360 119 845 136 2108 2089 19
1777798225 0.566667 3 0 38700 13203 11728 669 806 8311 696 695 8407 160 695 173 2117 2098 19
1777798225 0.583333 3 0 38850 13237 11762 669 806 8342 546 545 8456 190 545 208 2127 2108 19
1777798225 0.583333 3 0 39000 13268 11793 669 806 8359 596 595 8497 16 595 35 2136 2117 19
1777798225 0.583333 3 0 39150 13327 11848 673 806 8406 446 445 8513 59 445 78 2145 2126 19
1777798225 0.583333 3 0 39300 13377 11898 673 806 8451 386 385 8540 2 385 15 2155 2136 19
1777798225 0.583333 3 0 39450 13407 11928 673 806 8486 236 235 8594 37 235 43 2164 2145 19
1777798225 0.583333 3 0 39600 13474 11979 677 818 8515 86 85 8616 82 85 99 2173 2154 19
1777798225 0.583333 3 0 39750 13517 12022 677 818 8561 255 254 8654 18 254 24 2184 2165 19
1777798225 0.583333 3 0 39900 13573 12078 677 818 8600 105 104 8675 76 104 92 2192 2173 19
1777798225 0.583333 3 0 40050 13610 12115 677 818 8626 60 59 8721 24 59 36 2201 2182 19
1777798225 0.583333 3 0 40200 13642 12143 681 818 8647 550 549 8781 8 549 20 2210 2191 19
1777798225 0.583333 3 0 40350 13675 12176 681 818 8670 400 399 8823 38 399 54 2219 2200 19
1777798225 0.583333 3 0 40500 13764 12233 689 842 8712 250 249 8824 99 249 125 2228 2209 19
